TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,RC_M1_SAA_roll3,RC_M1_SAA_mom,RC_M1_SAA_yoy,RC_M1_TO_UE_CT_roll3,RC_M1_TO_UE_CT_mom,RC_M1_TO_UE_CT_yoy,RC_M1_AV_NP_AT_roll3,RC_M1_AV_NP_AT_mom,RC_M1_AV_NP_AT_yoy,RC_UNIT_PRICE_RATIO_roll3,RC_UNIT_PRICE_RATIO_mom,RC_UNIT_PRICE_RATIO_yoy,DLV_SAA_RAT_roll3,DLV_SAA_RAT_mom,DLV_SAA_RAT_yoy,MCT_UE_CLN_REU_RAT_roll3,MCT_UE_CLN_REU_RAT_mom,MCT_UE_CLN_REU_RAT_yoy,MCT_UE_CLN_NEW_RAT_roll3,MCT_UE_CLN_NEW_RAT_mom,MCT_UE_CLN_NEW_RAT_yoy,RC_M1_SHC_RSD_UE_CLN_RAT_roll3,RC_M1_SHC_RSD_UE_CLN_RAT_mom,RC_M1_SHC_RSD_UE_CLN_RAT_yoy,RC_M1_SHC_WP_UE_CLN_RAT_roll3,RC_M1_SHC_WP_UE_CLN_RAT_mom,RC_M1_SHC_WP_UE_CLN_RAT_yoy,RC_M1_SHC_FLP_UE_CLN_RAT_roll3,RC_M1_SHC_FLP_UE_CLN_RAT_mom,RC_M1_SHC_FLP_UE_CLN_RAT_yoy,LOYALTY_SCORE_roll3,LOYALTY_SCORE_mom,LOYALTY_SCORE_yoy,LOYALTY_SCORE_DELTA_roll3,LOYALTY_SCORE_DELTA_mom,LOYALTY_SCORE_DELTA_yoy,CUST_REVISIT_TO_NEW_RATIO,CUST_FLOATING_TO_RESIDENT_RATIO,CUST_FLOATING_MINUS_RESIDENT,CUST_WORKER_TO_RESIDENT_RATIO,CUST_FEMALE_SHARE,CUST_FEMALE_TO_MALE_RATIO,CUST_YOUNG_SHARE,CUST_YOUNG_FOCUS_FLAG,MCT_UE_CLN_REU_RAT_vs_category,MCT_UE_CLN_REU_RAT_vs_trade_area,MCT_UE_CLN_NEW_RAT_vs_trade_area,RC_M1_SHC_RSD_UE_CLN_RAT_vs_category,RC_M1_SHC_RSD_UE_CLN_RAT_vs_trade_area,RC_M1_SHC_WP_UE_CLN_RAT_vs_category,RC_M1_SHC_WP_UE_CLN_RAT_vs_trade_area,RC_M1_SHC_FLP_UE_CLN_RAT_vs_category,RC_M1_SHC_FLP_UE_CLN_RAT_vs_trade_area,LOYALTY_SCORE_vs_category,LOYALTY_SCORE_vs_trade_area,FE_mid_aged_male_ratio
옥수,0,0,197,6,0.083,1,0.75,0.75,0.417,73.1,63.8,18.0,7.4,0.0,0.0,3.333,2.574,3.333,3.0195,4.2405,16.867,13.025999999999998,16.867,15.2805,21.4595,19.77,8.14,30.0,9.90990990990991,60.0900900900901,14.270036734976784,10.237853198715433,11.63,11.63,-10.452,0.75,0.0,0.0,0.75,0.0,0.0,0.5833333333333334,-0.444,-0.444,1.0,0.0,0.0,0.0,,,17.95,0.1467517401392111,0.4831207801950488,5.586666666666667,2.539130434782609,-0.127545551982851,28.5,-0.0990990990990989,0.0,12.56996996996997,-0.4065922209634784,-0.5045045045045045,58.93003003003003,0.2018018018018019,0.2018018018018019,12.363333333333337,-0.221552878179384,1.9075,12.363333333333332,-0.221552878179384,1.9075,2.4287469287469285,2.003003003003004,30.0900900900901,0.3303303303303303,83.5,5.0606060606060606,35.8,1.0,-6.984632008167797,-9.448760563380285,0.6197746478873247,2.5580070675147724,-14.340511879951784,-5.551334195686287,3.255909820359788,2.993327128171522,11.084602059592008,-4.311796653431649,-9.566676056338029,6.3525
미분류,0,1,6,1,0.917,1,0.75,0.583,0.75,21.8,27.8,17.1,8.6,51.8,3.966511191,1.5714,11.4945,10.5342,3.9285,1.5714,3.8286,28.0055,25.6658,9.5715,3.8286,31.29,4.76,43.75624375624376,24.975024975024976,31.26873126873127,49.99249127833099,50.00346556384723,26.53,26.53,-16.511,0.75,0.0,,0.583,0.0,,0.75,0.0,,2.6666666666666665,-0.8333333333333334,,52.86666666666667,-0.113013698630137,,29.21666666666667,0.0682826903379993,,7.013333333333333,-0.048,,41.2920412920413,0.1376623376623376,,21.57842157842158,0.082251082251082,,37.129537129537134,-0.187012987012987,,22.203333333333333,0.0922190201729107,,22.203333333333333,0.0922190201729107,,6.573529411764706,0.7146118721461187,-12.487512487512491,0.5707762557077625,70.89999999999999,2.436426116838488,44.900000000000006,1.0,4.535367991832203,0.1878822888451523,-4.613467599942007,16.314250823758535,12.95288653985326,9.513780869428778,8.557511861363821,-25.82803169318731,-21.51039840121707,10.588203346568353,6.4744307248236055,14.4627
미분류,0,0,19,2,0.75,2,0.25,0.083,0.75,21.8,27.8,17.1,8.6,0.0,0.0,14.057600000000004,15.787200000000002,3.9376000000000007,2.3184000000000005,0.6992000000000002,24.1424,27.112800000000004,6.762400000000001,3.9816,1.2008000000000003,15.33,7.64,5.8,14.5,79.7,49.99249127833099,50.00346556384723,7.69,7.69,-11.3256,0.25,0.0,0.0,0.083,0.0,0.0,0.75,0.0,0.0,2.333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,,,15.176666666666668,0.0059055118110236,0.2700911350455675,7.926666666666666,-0.0167310167310167,-0.5118210862619809,6.430969030969031,-0.182281690140845,0.1153846153846154,14.795670995670994,0.1164999999999998,0.2288135593220337,78.77335997335997,-0.0027537500000001,-0.0397590361445783,7.25,0.0294511378848729,-3.14804469273743,7.250000000000001,0.0294511378848727,-3.14804469273743,2.006544502617801,13.74137931034483,73.9,2.5,63.2,1.717391304347826,81.10000000000001,1.0,-11.424632008167796,-15.772117711154849,-1.7334675999420073,-21.641992932485227,-25.0033572163905,-0.9612441055961972,-1.9175131136611547,22.603237038081424,26.920870330051663,-8.25179665343165,-12.365569275176394,6.256000000000001
성수,0,0,44,3,0.583,1,0.583,0.417,0.75,37.1,38.9,18.0,7.8,0.0,0.0,9.2015,13.975499999999998,8.316,5.4285,1.5785,14.6985,22.3245,13.284,8.6715,2.5215,32.18,5.71,40.0,17.1,42.9,31.76015987801215,35.24767229628261,26.47,26.47,-8.349,0.583,0.0,0.0,0.417,0.0,0.0,0.75,0.0,0.0,2.0,-0.75,-0.75,0.0,,,30.953333333333333,0.0427738172391445,0.1043239533287576,5.579999999999998,-0.1322188449848024,-0.1980337078651686,38.43333333333333,0.1834319526627219,0.1235955056179773,17.966666666666665,-0.0655737704918032,0.2481751824817519,43.6,-0.104384133611691,-0.1538461538461539,25.37333333333333,0.0901976935749586,0.2020890099909174,25.37333333333333,0.0901976935749586,0.2020890099909174,5.635726795096322,1.0725,2.8999999999999986,0.4275,61.5,1.5974025974025974,60.2,1.0,5.425367991832204,6.345794830383252,-3.706550779986615,12.558007067514772,22.766829362865632,1.638755894403804,-1.7896793071746018,-14.19676296191858,-20.97715005569104,10.528203346568349,11.285762949136725,13.7445
미분류,1,0,67,4,0.417,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,4.6030030030030025,10.932132132132132,9.78138138138138,10.45265265265265,12.130830830830831,5.006606606606606,11.89069069069069,10.639039039039035,11.369169169169169,13.194494494494494,27.08,7.48,39.0,11.0,50.0,49.99249127833099,50.00346556384723,19.6,19.6,-0.9576,0.583,0.0,0.0,0.417,0.0,0.6679999999999999,0.75,0.0,0.0,1.0,0.0,-0.8,0.0,,,27.136666666666667,0.0222725556813891,0.0011090573012937,6.366666666666667,0.4580896686159845,0.096774193548387,38.63333333333333,-0.0951276102088167,-0.0408108108108107,14.0,-0.2903225806451612,-0.0899999999999999,47.366666666666674,0.2077294685990338,0.058139534883721,20.77,-0.0823970037453182,-0.0311418685121106,20.77,-0.0823970037453182,-0.0311418685121106,3.6203208556149726,1.2820512820512822,11.0,0.282051282051282,52.1,1.0876826722338204,32.432432432432435,0.0,-5.402465505046799,-4.0221177111548485,-1.8934675999420063,7.442273168447812,8.196642783609498,-6.190497481134088,-5.417513113661155,-1.2517756873137245,-2.77912966994834,-2.658455240174672,-0.4555692751763942,20.234034034034032
한양대,0,0,38,3,0.583,1,0.583,0.417,0.583,33.4,58.6,18.0,11.3,0.0,0.0,17.2536,5.9724,3.002,4.1712,1.2008,37.3464,12.9276,6.497999999999999,9.0288,2.5992,16.18,8.89,30.4,2.9,66.7,28.866991659543007,27.0972437215535,7.29,7.289999999999999,-6.9552,0.583,0.0,0.0,0.417,0.0,0.0,0.6943333333333334,-0.2226666666666666,-0.2226666666666666,1.0,0.0,-0.75,0.0,,,16.923333333333332,-0.0603948896631822,-0.2638762511373976,7.066666666666667,0.6311926605504588,0.1154328732747804,29.9,0.1014492753623186,-0.034920634920635,3.2,-0.1470588235294118,-0.3555555555555556,66.89999999999999,-0.0333333333333333,0.0421875,9.856666666666667,-0.3806287170773151,-0.4796573875802997,9.856666666666667,-0.3806287170773152,-0.4796573875802998,1.820022497187852,2.194078947368421,36.3,0.0953947368421052,68.39999999999999,2.1645569620253164,73.5,1.0,-16.302465505046797,-14.77911457370671,0.9463273154587027,-1.1577268315521891,-1.7942745233840895,-14.290497481134087,-7.31265464039781,15.448224312686278,9.106929163781906,-14.968455240174674,-14.970904436860067,7.1732
답십리,1,0,4,1,0.917,5,0.417,0.25,0.75,42.4,43.9,18.0,7.7,0.0,0.0,3.854,7.519999999999999,6.439,13.63,15.557000000000002,4.346,8.48,7.261000000000001,15.37,17.543,31.93,20.08,19.0,17.3,63.7,69.9911050527921,75.26453804033918,11.85,11.85,-0.96,0.5276666666666666,-0.2847341337907375,,0.25,0.0,,0.75,0.0,,3.6666666666666665,0.25,,0.0,,,31.36666666666667,0.0247111681643132,,24.11,-0.025242718446602,,20.85884115884116,-0.1906808510638298,,16.594938394938396,0.1392960526315789,,62.546220446220445,0.0384967426710098,,7.256666666666667,0.1221590909090908,,7.256666666666668,0.1221590909090908,,1.5901394422310755,3.3526315789473684,44.7,0.9105263157894736,53.0,1.127659574468085,24.2,0.0,5.175367991832204,-0.1832874015748018,9.731397637795274,-8.441992932485228,-12.581202523798662,1.838755894403804,0.1100466558933099,6.603237038081424,12.47115586790536,-4.0917966534316506,-6.7845078740157465,20.069000000000003
성수,0,1,30,3,0.583,6,0.25,0.25,0.583,4.0,14.3,18.0,7.8,25.3,3.269568939,14.994594594594597,6.898098098098099,3.1859859859859863,3.5075075075075075,0.6138138138138138,36.35675675675676,16.725525525525526,7.724924924924926,8.504504504504505,1.4882882882882884,11.04,8.83,9.2,7.6,83.2,91.10274241619112,73.08758635029919,2.21,2.209999999999999,-9.8176,0.25,0.0,-0.4004796163069544,0.25,0.0,0.0,0.583,0.0,0.0,4.333333333333333,0.1999999999999999,2.0,24.73333333333333,0.0079681274900398,0.8740740740740742,11.423333333333332,-0.0449826989619378,-0.0596252129471891,8.819999999999999,0.0600240096038415,-0.012304250559284,6.633333333333333,0.8399999999999999,0.1657215189873417,9.2,-0.2830188679245283,0.3832000000000002,84.16666666666667,-0.014218009478673,-0.0394094579008073,2.603333333333333,-0.3157894736842105,-0.2107142857142856,2.603333333333333,-0.3157894736842109,-0.2107142857142863,1.2502831257078142,9.043478260869566,74.0,0.8260869565217391,70.80000000000001,2.424657534246576,74.97497497497498,1.0,-15.714632008167795,-14.794205169616747,-0.5865507799866148,-18.24199293248523,-8.033170637134369,-7.861244105596198,-11.289679307174604,26.103237038081424,19.32284994430897,-13.731796653431651,-12.974237050863277,6.693493493493493
뚝섬,0,0,98,5,0.417,1,0.583,0.583,0.417,29.5,37.0,18.0,9.0,0.0,0.0,13.23,17.388,7.056,3.696,0.63,18.27,24.012,9.744,5.104,0.8699999999999999,25.87,7.34,27.27272727272728,27.27272727272728,45.45454545454546,37.35242473950512,19.576970173047155,18.53,18.53,-6.624,0.583,0.0,-0.2226666666666666,0.583,0.0,0.0,0.4723333333333332,0.0,-0.2847341337907375,1.0,0.0,0.0,0.0,,,24.18,0.1238053866203301,0.327347357619292,7.5566666666666675,-0.2289915966386554,1.217522658610272,22.05757575757576,0.3175230566534919,1.1818181818181823,31.4909090909091,0.5856236786469349,-0.2727272727272725,46.451515151515146,-0.2680427463036158,-0.0909090909090908,16.623333333333335,0.3725925925925926,0.1452410383189122,16.623333333333335,0.3725925925925926,0.1452410383189122,3.524523160762943,1.6666666666666663,18.18181818181818,1.0,57.99999999999999,1.3809523809523807,72.9,1.0,-6.612465505046796,1.746520844208579,-2.892823296524652,-4.284999558824907,9.955860343230553,10.082229791593193,6.632948485091372,-5.797230232768264,-16.588808828321902,-3.728455240174672,5.913866485013626,10.752
미분류,1,0,4,1,0.917,4,0.083,0.083,0.583,21.8,27.8,17.1,8.6,0.0,0.0,7.848048048048048,10.4998998998999,7.9913913913913905,5.697897897897898,3.762762762762762,14.073873873873872,18.829429429429428,14.33093093093093,10.218018018018018,6.747747747747747,21.06,25.0,47.65234765234766,4.995004995004996,47.35264735264735,49.99249127833099,50.00346556384723,-3.94,-3.9400000000000017,-8.3212,0.1943333333333333,-0.6679999999999999,,0.083,0.0,,0.6943333333333334,-0.2226666666666666,,3.6666666666666665,0.0,,0.0,,,20.02,0.0684931506849313,,27.796666666666667,0.0088781275221951,,44.5319303652637,0.0968823802925187,,6.2000367000367005,-0.0215666686254917,,49.2680329346996,-0.0796635271343442,,-7.776666666666667,-0.2228796844181459,,-7.776666666666667,-0.2228796844181456,,0.8423999999999999,0.9937106918238992,-0.2997002997003051,0.1048218029350105,64.2,1.793296089385475,51.25125125125125,1.0,-11.422465505046798,-10.042117711154848,15.626532400057991,16.09462082079547,16.848990435957155,-12.19549248612909,-11.422508118656156,-3.899128334666372,-5.426482317300987,-26.19845524017468,-23.9955692751764,13.689289289289288
옥수,0,0,12,1,0.75,1,0.75,0.417,0.917,45.9,47.8,18.0,7.4,0.0,0.0,8.925025025025025,16.371671671671674,16.426426426426428,7.994194194194196,4.982682682682682,7.391291291291291,13.55825825825826,13.603603603603604,6.620420420420421,4.126426426426426,44.72,5.09,57.357357357357365,9.30930930930931,33.33333333333333,19.63646235242474,37.61176443407342,39.63,39.63,2.8106,0.75,0.0,0.0,0.417,0.0,0.0,0.917,0.0,0.0,1.0,0.0,0.0,0.0,,,44.29,0.0108499095840868,0.4667103968514268,5.33,-0.0711678832116788,-0.3008241758241758,61.985785785785794,-0.1107386456223664,0.054363186716128,8.736436436436437,0.0118814466640555,6.161007161007161,29.27777777777777,0.2674271229404308,-0.2475545522949587,38.96,0.0224458204334365,-1.5701337936987485,38.96,0.0224458204334365,0.7074536837570014,8.785854616895874,0.5811518324607329,-24.02402402402404,0.1623036649214659,45.3,0.8281535648994516,46.24624624624624,1.0,17.965367991832203,15.501239436619716,-2.430225352112676,29.915364424872138,13.016845477405582,-6.151934796286888,2.655309219759188,-23.76342962858525,-15.672154697164764,23.68820334656835,18.43332394366197,24.420620620620625
성수,0,1,40,3,0.583,1,0.583,0.417,0.75,34.7,37.7,18.0,7.8,6.1,1.960094784,9.769230769230768,15.884615384615383,7.269230769230769,4.0769230769230775,1.5,15.605394605394604,25.37412587412587,11.61188811188811,6.512487512487512,2.396103896103896,27.26,6.47,40.0,11.7,48.3,27.74183859713976,28.56144444701153,20.79,20.790000000000003,-9.499,0.583,0.0,0.0,0.417,0.0,0.0,0.75,0.0,0.2864493996569468,3.333333333333333,-0.8,-0.75,10.533333333333331,-0.6064516129032258,0.196078431372549,27.793333333333333,-0.0197770586120099,-0.026776151374509,7.013333333333333,0.0286168521462639,-0.154248366013072,32.833333333333336,0.3201320132013201,0.1299435028248587,15.533333333333331,-0.3571428571428572,0.3146067415730336,51.63333333333333,-0.0621359223300971,-0.132854578096948,20.78,-0.0339219330855018,0.0211198428290766,20.78,-0.0339219330855017,0.0211198428290768,4.213292117465224,1.2075,8.299999999999997,0.2925,61.49999999999999,1.597402597402597,66.63336663336662,1.0,0.5053679918322054,1.4257948303832535,-2.946550779986615,12.558007067514772,22.766829362865632,-3.761244105596198,-7.189679307174604,-8.796762961918581,-15.577150055691035,4.848203346568349,5.605762949136723,11.346153846153847
미분류,0,1,4,1,0.917,1,0.75,0.417,0.75,21.8,27.8,17.1,8.6,3.7,1.547562509,9.7722,20.5056,10.733399999999998,5.553599999999999,6.8352,8.527799999999997,17.894399999999997,9.366599999999998,4.846399999999999,5.964799999999999,23.61,20.83,30.569430569430573,16.683316683316683,52.74725274725275,49.99249127833099,50.00346556384723,2.78,2.780000000000001,2.6112,0.75,0.0,,0.5276666666666666,-0.2847341337907375,,0.75,0.0,,1.0,0.0,,1.2333333333333334,,,25.65333333333333,-0.071933962264151,,23.656666666666663,-0.1518729641693811,,37.48981018981019,-0.2357642357642356,,13.427772227772229,-0.024367445420077,,49.082417582417584,0.2295396910781528,,1.9966666666666668,2.1590909090909087,,1.9966666666666688,2.159090909090901,,1.1334613538166107,1.7254901960784312,22.17782217782218,0.545751633986928,46.6,0.8726591760299626,56.7,1.0,-3.1446320081677968,-7.492117711154847,11.456532400057991,3.127437636945345,-0.2339266469599294,1.2220725777204855,0.2658035696555281,-4.349510214665827,-0.0318769226955879,-13.16179665343165,-17.275569275176395,16.287
왕십리,0,1,6,1,0.917,4,0.583,0.25,0.75,36.2,46.6,18.0,9.4,1.1,0.741937345,7.295400000000001,9.2254,8.2218,7.8358,6.0216,11.6046,14.674599999999998,13.0782,12.4642,9.5784,19.21,11.32,42.7,11.1,46.2,36.813529561259614,73.75412979691795,7.89,7.890000000000001,-5.4492,0.583,0.0,,0.25,0.0,,0.75,0.0,,4.0,0.0,,0.6333333333333334,0.375,,19.17333333333333,0.003657262277952,,14.916666666666666,-0.1965933286018453,,40.66666666666666,0.196078431372549,,10.7,-0.0431034482758621,,48.63333333333333,-0.1233396584440227,,4.256666666666667,0.5623762376237624,,4.256666666666669,0.5623762376237622,,1.6969964664310957,1.0819672131147542,3.5,0.2599531615925058,61.4,1.5906735751295336,42.8,1.0,-7.544632008167795,-8.404778351079251,2.0679436317445354,15.258007067514775,4.186476753106646,-4.361244105596198,-3.0165886599068976,-10.896762961918576,-1.169888093199738,-8.051796653431651,-8.356460498960498,16.0576
성수,0,0,42,3,0.583,6,0.917,0.917,0.917,51.9,45.7,11.4,9.0,0.0,0.0,21.526,13.912000000000004,6.439,3.337,1.786,24.274,15.688000000000002,7.261000000000001,3.763,2.014,18.84,6.84,30.545062061521858,13.869400971397733,55.58553696708041,0.0,0.0,18.84,12.0,-1.776,0.75,0.5728987993138939,,0.5836666666666667,1.1990407673860912,,0.8613333333333334,0.2226666666666668,,4.0,0.1999999999999999,,0.0,,,19.866666666666664,-0.0489651691065118,,7.923333333333333,-0.3090909090909091,,19.07672564887892,1.052054169368012,,20.71487524887417,-0.4401907107915673,,60.20839910224692,-0.07878936251577,,14.223333333333334,0.9011099899091826,,11.943333333333332,0.2108980827447024,,2.754385964912281,1.819787985865724,25.04047490555855,0.4540636042402826,53.00000000000001,1.127659574468085,75.4,1.0,-13.642465505046795,-6.994205169616748,-2.576550779986615,-1.0126647700303302,13.31189142438749,-3.321096509736355,-5.020278335776871,4.333761279766684,-8.291613088610625,-3.418455240174673,3.655762949136724,9.776
미분류,0,0,28,2,0.583,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,15.6604,12.1072,1.5463,2.6649,0.9212,31.9396,24.6928,3.1537,5.4351,1.8788,10.8,5.19,7.1,14.3,78.6,49.99249127833099,50.00346556384723,5.61,5.61,-12.5856,0.583,0.0,0.0,0.417,0.0,0.0,0.6386666666666666,0.2864493996569468,0.2864493996569468,1.0,0.0,0.0,0.0,,,11.313333333333334,-0.0665514261019878,-0.0399999999999999,6.643333333333332,-0.1113013698630136,0.3410852713178296,12.227772227772228,-0.5744251497005988,0.2033898305084744,8.566100566100564,7.4201764705882365,0.4591836734693877,79.20612720612722,-0.0369816401468791,-0.0676156583629893,4.67,-0.0209424083769633,-0.2398373983739836,4.670000000000001,-0.0209424083769633,-0.2398373983739836,2.0809248554913293,11.070422535211268,71.5,2.014084507042253,67.1,2.03951367781155,84.4,1.0,-15.954632008167795,-20.30211771115485,-4.183467599942007,-20.341992932485223,-23.7033572163905,-1.1612441055961966,-2.117513113661154,21.503237038081416,25.82087033005165,-10.331796653431647,-14.445569275176396,4.2112
한양대,0,0,53,4,0.417,2,0.417,0.25,0.75,15.3,44.1,18.0,11.3,0.0,0.0,42.7728,2.3048,1.3936,6.0568,1.072,37.0272,1.9952,1.2064,5.2432,0.928,39.38,7.27,28.7,1.3,70.0,72.94896379640967,79.51331931705289,32.11,32.11,0.3096,0.4723333333333332,0.0,0.0,0.25,0.0,2.012048192771084,0.75,0.0,0.0,2.6666666666666665,-0.6,1.0,0.0,,,39.00666666666667,0.0165203923593184,-0.1241103202846974,6.926666666666667,0.0013774104683195,0.1558028616852145,32.50000000000001,-0.1086956521739132,-0.1624285714285714,2.266666666666667,-0.5,-0.34935,65.23333333333333,0.0736196319018405,0.0982758620689656,32.08,0.0200127064803048,-0.169640548228601,32.080000000000005,0.0200127064803048,-0.169640548228601,5.41678129298487,2.4390243902439024,41.3,0.0452961672473867,46.4,0.8656716417910447,84.1,1.0,6.897534494953206,8.420885426293292,-0.6736726845412981,-2.8577268315521884,-3.494274523384089,-15.890497481134089,-8.91265464039781,18.74822431268628,12.406929163781903,9.851544759825329,9.849095563139931,7.4504
미분류,0,1,28,2,0.583,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,10.5,2.442347035,11.67,16.4158,5.446,3.112,2.2562,18.33,25.784199999999995,8.554,4.888,3.5438,30.33,7.58,32.7,7.7,59.6,49.99249127833099,50.00346556384723,22.75,22.75,-9.3684,0.583,0.0,-0.2226666666666666,0.417,0.0,-0.2847341337907375,0.75,0.0,0.0,1.0,0.0,0.0,7.2,1.625,3.0384615384615383,29.49333333333333,0.0527594585213466,0.1620689655172411,8.78,0.0797720797720797,-0.0356234096692111,36.70000000000001,-0.1326259946949601,-0.2150431654676259,6.566666666666666,0.3508771929824561,1.7527500000000005,56.73333333333334,0.0530035335689045,0.0730143884892084,20.71333333333333,0.0440569068379992,0.2472587719298247,20.71333333333333,0.0440569068379992,0.2472587719298247,4.00131926121372,1.82262996941896,26.9,0.2354740061162079,61.1,1.5706940874035988,72.19999999999999,1.0,3.575367991832202,-0.7721177111548485,-1.7934675999420069,5.258007067514775,1.8966427836095008,-7.761244105596197,-8.717513113661155,2.503237038081423,6.820870330051662,6.80820334656835,2.6944307248236044,8.558
뚝섬,0,1,3,1,0.917,1,0.417,0.417,0.583,54.5,43.7,16.2,9.0,2.3,1.193922468,12.000000000000002,8.675324675324674,2.155844155844156,2.3376623376623376,0.8311688311688312,34.15384615384616,24.69130869130869,6.135864135864137,6.653346653346653,2.365634365634365,9.56,21.61,9.9,9.9,80.2,30.684679897419308,79.65656262273872,-12.05,-12.05,-16.032,0.417,0.0,,0.3056666666666666,0.6679999999999999,,0.583,0.0,,1.6666666666666667,0.0,,3.5,-0.2333333333333334,,8.93,0.1531966224366707,,43.98,-0.45975,,10.7,0.087912087912088,,8.6,0.087912087912088,,80.7,-0.0195599022004889,,-35.050000000000004,-0.619993692841375,,-35.050000000000004,-0.619993692841375,,0.4423877834335956,8.1010101010101,70.3,1.0,74.00000000000001,2.8461538461538467,79.52047952047953,1.0,-17.194632008167794,-14.563479155791422,11.377176703475348,-17.54199293248523,-7.416866929496729,-5.561244105596197,-10.739778787635908,23.103237038081424,18.15664571713264,-27.99179665343165,-24.666133514986377,4.4935064935064934
뚝섬,0,1,2,1,0.917,5,0.583,0.25,0.75,63.1,54.7,18.0,9.0,1.2,0.78845736,11.3828,18.0752,10.8108,8.7516,8.1796,8.5172,13.5248,8.0892,6.5484,6.1204,28.18,38.12,12.2,29.3,58.5,32.88184737656817,64.93253702377378,-9.94,-9.939999999999998,4.5504,0.583,0.0,,0.3613333333333333,-0.4004796163069544,,0.75,0.0,,3.0,0.6666666666666667,,0.3999999999999999,,,30.32333333333333,-0.043448744059742,,34.18,-0.3328666433321666,,12.533333333333331,-0.3440860215053765,,35.766666666666666,-0.2102425876010781,,51.7,0.3205417607223477,,-34.763333333333335,-0.6408959537572254,,-3.8566666666666656,-0.6408959537572255,,0.7392444910807975,4.795081967213115,46.3,2.4016393442622954,42.8,0.7482517482517482,51.5,1.0,1.4253679918322035,4.056520844208578,27.887176703475347,-15.241992932485228,-5.11686692949673,13.838755894403803,8.660221212364092,1.4032370380814214,-3.5433542828673623,-25.88179665343165,-22.55613351498637,19.5624
장한평자동차,0,1,75,4,0.417,5,0.583,0.417,0.583,34.0,24.8,18.0,6.7,76.6,4.351567427,13.003896103896103,22.743656343656347,7.16003996003996,7.16003996003996,2.6323676323676324,11.67142857142857,20.41318681318681,6.426373626373627,6.426373626373627,2.362637362637363,26.55,8.51,16.3,18.4,65.3,29.048356167548462,25.623801492502828,18.04,18.04,2.3328,0.583,0.0,0.0,0.4723333333333332,-0.2847341337907375,0.0,0.6386666666666666,-0.2226666666666666,-0.2226666666666666,3.6666666666666665,4.0,-0.1666666666666666,77.96666666666667,-0.0508054522924412,0.4080882352941175,26.97,-0.0213785477331366,-0.1838303104826314,6.786666666666666,0.8827433628318586,0.4877622377622377,17.933333333333334,-0.1849999999999999,0.0326772151898735,17.8,-0.08,-0.127090047393365,64.26666666666667,0.0883333333333333,0.0342610759493671,20.183333333333334,-0.2021229544449359,-0.3271167474822827,20.183333333333334,-0.2021229544449359,-0.3271167474822827,3.119858989424207,4.006134969325153,49.0,1.1288343558282208,47.3,0.8975332068311195,67.83216783216784,1.0,-0.2046320081677954,-5.271034148694433,-2.756170979510694,-11.141992932485229,1.2450070880950364,2.938755894403801,-6.962378529153103,8.203237038081419,5.717371441058056,2.098203346568349,0.3043846153846132,14.32007992007992
