ENCODED_MCT,ds,yhat,yhat_lower,yhat_upper
3AE8B97E90,2024-10-01,0.34506474428198075,0.29020059907877616,0.4028469181382546
3AE8B97E90,2024-11-01,0.3193395798800399,0.2633319996049241,0.3782620507979919
3AE8B97E90,2024-12-01,0.3108344829051866,0.25157635055210076,0.36713382900817826
3AF3906E1E,2024-10-01,0.4868938735059704,0.3606818347128774,0.6067284121049317
3AF3906E1E,2024-11-01,0.46862841986669007,0.33492208992691713,0.5951410759863563
3AF3906E1E,2024-12-01,0.36886283718318313,0.23739691464354534,0.5048095694621745
3D65A21626,2024-10-01,0.25976148014683365,0.0438603211068143,0.45516574570257123
3D65A21626,2024-11-01,0.23138524075609762,0.029235101379345027,0.4305397978269951
3D65A21626,2024-12-01,0.20610894805712757,0.01093570525960391,0.3943168387109067
3DB47F6D25,2024-10-01,0.8545921875401294,0.7788686819757512,0.9350144090200078
3DB47F6D25,2024-11-01,0.9040135220804614,0.8255429109120042,0.9867476694089071
3DB47F6D25,2024-12-01,0.9294464057574667,0.8425317283835608,1.0125132406104547
3DDD63B1FA,2024-10-01,0.6086028419475673,0.5682910314641216,0.6489836681762494
3DDD63B1FA,2024-11-01,0.5831578252634722,0.5403498793616923,0.6230668402984545
3DDD63B1FA,2024-12-01,0.570887039909501,0.5277651776769257,0.613684625401007
3DE5786D97,2024-10-01,0.575361030163017,0.43271904504146164,0.7106181161587398
3DE5786D97,2024-11-01,0.57642816258825,0.4179480818501669,0.7219296966783071
3DE5786D97,2024-12-01,0.5774604631006438,0.4263919016269706,0.7155106207949181
3F9407A8C2,2024-10-01,0.5759396339494214,0.5364548555292196,0.6169681437357707
3F9407A8C2,2024-11-01,0.5855646989847539,0.547958015368209,0.6276488562536638
3F9407A8C2,2024-12-01,0.5989879785948806,0.5589511150191582,0.6408479014178446
3FE023E09E,2024-10-01,0.5455472624456491,0.40620103337118274,0.6856661467739338
3FE023E09E,2024-11-01,0.5323763954622267,0.3984603277289,0.6713607338081014
3FE023E09E,2024-12-01,0.5196213765448788,0.3842431727582074,0.6519504969228908
4018B532A8,2024-10-01,0.25011923827386245,0.2501192090470194,0.2501192662955966
4018B532A8,2024-11-01,0.25023228714600654,0.24999753974914937,0.25046571629629766
4018B532A8,2024-12-01,0.2497652394067539,0.24902394233126834,0.25053267941426294
40876D8589,2024-10-01,0.2588462265180564,0.20109244567725498,0.3162811550320985
40876D8589,2024-11-01,0.0,0.0,0.052855813950141745
40876D8589,2024-12-01,0.0,0.0,0.0
41B1FC479A,2024-10-01,0.8460755772123619,0.7680531774856644,0.921746819606714
41B1FC479A,2024-11-01,0.8373933607627723,0.7534945867464162,0.9220461693702111
41B1FC479A,2024-12-01,0.9598587514812664,0.8857727179600672,1.037601568050152
41FCF57F43,2024-10-01,0.7535212824292009,0.687324226630232,0.8168793643823979
41FCF57F43,2024-11-01,0.7563580659411535,0.6886954138939619,0.8216139616514601
41FCF57F43,2024-12-01,0.7590874719946181,0.6965284576060401,0.8242441075012306
424ABA9D67,2024-10-01,0.4200485856184424,0.38224733717009823,0.45784689774163767
424ABA9D67,2024-11-01,0.43224473700168353,0.39721563152636014,0.4691811844854116
424ABA9D67,2024-12-01,0.47670824990516986,0.44056326933677037,0.5154985211441079
4261C5A667,2024-09-01,0.5829993611168873,0.582927637292417,0.5830661018563078
4261C5A667,2024-10-01,0.5829993449324017,0.5829261443796947,0.5830739542559669
4261C5A667,2024-11-01,0.582999328208433,0.5828929339381183,0.5831008507561378
428FFBD76A,2024-10-01,0.32397015885710945,0.20933626019225643,0.43303099727705036
428FFBD76A,2024-11-01,0.3379891047022157,0.23270526777872438,0.44414751469494246
428FFBD76A,2024-12-01,0.45063731638827775,0.3349887713960393,0.556490778058517
434671439E,2024-10-01,0.24243776574114378,0.15296168643145208,0.3193658803677276
434671439E,2024-11-01,0.24486441640316314,0.16195456498873026,0.3327410272249677
434671439E,2024-12-01,0.247228832639832,0.15821283613192363,0.33431862645092253
43B89D891C,2024-10-01,0.5219422087011525,0.461958112900825,0.5845860928246046
43B89D891C,2024-11-01,0.5055826477213092,0.43889458171250895,0.5672025048058525
43B89D891C,2024-12-01,0.489786361817349,0.431206426561967,0.5501836591963476
43B9C1697C,2024-10-01,0.03525923788648258,0.0,0.12023773993611311
43B9C1697C,2024-11-01,0.0741957177604727,0.0,0.15285458637753815
43B9C1697C,2024-12-01,0.26067942342566375,0.17971071185755583,0.3479193653379983
44A9291640,2024-10-01,0.7847590600449931,0.7214620354128954,0.8475154534058448
44A9291640,2024-11-01,0.8114072404751861,0.74859130680656,0.8783471251563487
44A9291640,2024-12-01,0.7649784707179077,0.7011963502860624,0.8246230323852514
45F19425EF,2024-10-01,0.6238612881861894,0.583381448875713,0.6653539827143786
45F19425EF,2024-11-01,0.5839214730364136,0.545408269634124,0.6257372621901384
45F19425EF,2024-12-01,0.5786349592503015,0.5374938277031827,0.6179520061111753
45FEE5DBC4,2024-10-01,0.4170041497651231,0.41700414905622335,0.41700415052124296
45FEE5DBC4,2024-11-01,0.416623709616255,0.41629480535506125,0.416965879395974
45FEE5DBC4,2024-12-01,0.4152379163194709,0.41416253943369813,0.41632180322575013
46F56D0D63,2024-10-01,0.45670693149657643,0.40027257864266647,0.5038616293549079
46F56D0D63,2024-11-01,0.45615856387153336,0.405068875790688,0.5059346916462574
46F56D0D63,2024-12-01,0.45704643714361354,0.4040790132046227,0.5081910208621147
474B033710,2024-10-01,0.4170041497651231,0.4170041490754056,0.4170041504900511
474B033710,2024-11-01,0.416623709616255,0.41634446392720387,0.4169300723003399
474B033710,2024-12-01,0.4152379163194709,0.4143920478246041,0.4162309209261089
475ED601EB,2024-10-01,0.5350924490354592,0.4723972143235172,0.5907575499358242
475ED601EB,2024-11-01,0.6112209721397842,0.5524265181310519,0.674668187852566
475ED601EB,2024-12-01,0.6608213199480245,0.6024568257728224,0.7187503538120834
48C1483437,2024-10-01,0.9506439296216421,0.8695650850939175,1.0297799909761576
48C1483437,2024-11-01,0.9200658850042779,0.8372655632358806,1.0021956717682066
48C1483437,2024-12-01,0.9329965764532945,0.8517646896858755,1.0152543092379998
48D0F061EB,2024-10-01,0.5939986245322284,0.5391213442379214,0.6458684267446076
48D0F061EB,2024-11-01,0.6063099390054678,0.5523730001474251,0.6594197688240009
48D0F061EB,2024-12-01,0.6411582739425103,0.5880530049250051,0.6926290215234551
499F119A8A,2024-10-01,0.7774486332274414,0.7219247980059554,0.8290987501232407
499F119A8A,2024-11-01,0.8020796485408431,0.7452997590284073,0.8572560708244646
499F119A8A,2024-12-01,0.8423098253097938,0.7853201090996949,0.8980542820718364
4A3538DDC3,2024-10-01,0.5420366921643566,0.4466412379075503,0.6333751989687441
4A3538DDC3,2024-11-01,0.5347057383811543,0.4443601079853839,0.6290863284725513
4A3538DDC3,2024-12-01,0.5276076308024507,0.431693479850065,0.6183973709411633
4A42915A44,2024-10-01,0.3585608844935224,0.2908864964700027,0.4299782216621401
4A42915A44,2024-11-01,0.32494882167728856,0.25471043657975323,0.39457512653146537
4A42915A44,2024-12-01,0.33262805054138034,0.2613197807133628,0.40465996145126437
4AD953D850,2024-10-01,0.34694830500883017,0.2024534037791433,0.4913375495837453
4AD953D850,2024-11-01,0.3337519424503627,0.18265105862936223,0.4839582695032912
4AD953D850,2024-12-01,0.32124095930781377,0.19289063275753518,0.4709115055412796
4BA62EBC13,2024-10-01,0.7113254154134386,0.6166917639617135,0.8028310890620025
4BA62EBC13,2024-11-01,0.706199671722787,0.6185534356575545,0.7981733994511845
4BA62EBC13,2024-12-01,0.7083632604696234,0.6269545959624316,0.7922115021993462
4BF0C08F5F,2024-10-01,0.4344477084603972,0.3962539983513223,0.4763638497436613
4BF0C08F5F,2024-11-01,0.41941055278885064,0.3789225740015816,0.461977660740423
4BF0C08F5F,2024-12-01,0.4256960059462697,0.3844288349747615,0.46633703495149
4C60EE6CA4,2024-10-01,0.6308426754323264,0.5572614771829791,0.6985852776985779
4C60EE6CA4,2024-11-01,0.6038696296663232,0.5343385859782452,0.6692276215454126
4C60EE6CA4,2024-12-01,0.5773530974640586,0.5112994883319352,0.6468514821421909
4C8487EFAE,2024-10-01,0.5660301635764183,0.48597040455617607,0.6434783083121829
4C8487EFAE,2024-11-01,0.5838920521415684,0.5089550644489763,0.6609683264248318
4C8487EFAE,2024-12-01,0.4856200021943611,0.40899813641237415,0.5646509967543587
4E5DEDBDDC,2024-10-01,0.5831913256782983,0.5831913256707741,0.5831913256856092
4E5DEDBDDC,2024-11-01,0.5835006637941215,0.5831887700476719,0.5837888302876886
4E5DEDBDDC,2024-12-01,0.5832051596005388,0.5823133232643106,0.5841391615498072
4EE6193540,2024-10-01,0.6508816719858848,0.5625358943948985,0.7343817956026807
4EE6193540,2024-11-01,0.6559695833554418,0.5643608876573424,0.7460349503364201
4EE6193540,2024-12-01,0.6316311795177485,0.5469645735141618,0.7249065257457663
4F374EBA09,2024-10-01,0.6223326979640252,0.5639558315917172,0.6736748626567381
4F374EBA09,2024-11-01,0.6002271560783103,0.5507164791730591,0.6501742637730518
4F374EBA09,2024-12-01,0.6160920402106164,0.5646436918623917,0.6661474198919283
4F4288168A,2024-10-01,0.4170041497651231,0.41700414905052713,0.41700415050710726
4F4288168A,2024-11-01,0.416623709616255,0.41631315983003353,0.41693265769503207
4F4288168A,2024-12-01,0.4152379163194709,0.4142720734576892,0.41619946711688444
4F68679BB6,2024-10-01,0.432246891645585,0.3918678479118072,0.474849657280306
4F68679BB6,2024-11-01,0.4371945094600523,0.3993333353420068,0.4781401708635094
4F68679BB6,2024-12-01,0.42150824921000807,0.37976706573897334,0.46165499981775693
4F91DC078E,2024-10-01,0.3958906583399373,0.3443608880129355,0.4425892059929877
4F91DC078E,2024-11-01,0.4160283595955094,0.36583461022781333,0.46194092557473754
4F91DC078E,2024-12-01,0.4291338479586995,0.3798055848971683,0.47793111588486237
502658D9C9,2024-06-01,0.7499983726223135,0.7498447966799011,0.7501493001829495
502658D9C9,2024-07-01,0.749998285373684,0.7498346933083082,0.750166714204431
502658D9C9,2024-08-01,0.7499981952167507,0.7497402177817495,0.7502592483947743
502C539374,2024-10-01,0.7727579955689273,0.6924758551859465,0.8473119688367814
502C539374,2024-11-01,0.7539502141502067,0.6718268064142437,0.8302549299464261
502C539374,2024-12-01,0.7693507581893408,0.6867939482358444,0.851181506643584
50A2E31DF5,2024-10-01,0.5274295219128515,0.4740338225538511,0.5832919374309978
50A2E31DF5,2024-11-01,0.5471592836771259,0.48849098091500953,0.6020325976190436
50A2E31DF5,2024-12-01,0.5825505921310958,0.5265639723149576,0.6366090904463165
50A34DE644,2024-10-01,0.42945376327926815,0.3913736736887164,0.4693494342373068
50A34DE644,2024-11-01,0.4302610778473275,0.3936044157220668,0.4677198054799455
50A34DE644,2024-12-01,0.45126492882174274,0.4151733492843598,0.49047999904647593
50BB2EA330,2024-10-01,0.2180377758961773,0.17701846830314652,0.2580780831842885
50BB2EA330,2024-11-01,0.27171961358155733,0.23095830041774867,0.31338576553639563
50BB2EA330,2024-12-01,0.3754498248334911,0.33409041085433516,0.4142718273128687
50FC72558D,2024-10-01,0.5815469936333886,0.4941754473546141,0.6631780222067112
50FC72558D,2024-11-01,0.5996995468773949,0.5132258517868323,0.6796685533339631
50FC72558D,2024-12-01,0.5939971355366012,0.5127820086309717,0.6808394003667129
5113D031FD,2024-10-01,0.6939407632836686,0.6178841798622113,0.7728246184767377
5113D031FD,2024-11-01,0.668429017438385,0.5984448912214134,0.7413279595742482
5113D031FD,2024-12-01,0.7351849246440946,0.6633800546463489,0.8068099935186338
535999101E,2024-10-01,0.2105367413074892,0.0835991625732823,0.3339727907222072
535999101E,2024-11-01,0.19217236245682737,0.07678314036855673,0.3112329569530085
535999101E,2024-12-01,0.17560774709064275,0.05728845526166987,0.2993474253306397
5595AE45A8,2024-10-01,0.582999703089418,0.5829452318896622,0.5830561620148859
5595AE45A8,2024-11-01,0.5829996730481483,0.5829331197522276,0.5830680887836678
5595AE45A8,2024-12-01,0.5829996439759513,0.5828914837908412,0.5831026484387223
5653B531F7,2024-10-01,0.6492167638654955,0.5858277625891055,0.7143518762092749
5653B531F7,2024-11-01,0.585194911820469,0.5202564219560641,0.6519354862710366
5653B531F7,2024-12-01,0.5733360463182092,0.5036231239482392,0.6438669645909673
56AB36BDAF,2024-10-01,1.0483207495838045,0.9294051887183921,1.05
56AB36BDAF,2024-11-01,1.0492490088120066,0.9276351751018073,1.05
56AB36BDAF,2024-12-01,1.0496554724096725,0.9239250515874808,1.05
56CCDF6E4B,2024-10-01,0.6043337612280891,0.5321821334938535,0.6725754055944944
56CCDF6E4B,2024-11-01,0.6073263396877818,0.5320888696212822,0.6732563298897521
56CCDF6E4B,2024-12-01,0.6410787243419578,0.5730229959108089,0.7137214748230476
572B665575,2024-10-01,0.4170041497651231,0.41700414899198557,0.4170041505025598
572B665575,2024-11-01,0.416623709616255,0.4162756473257448,0.41696558426673574
572B665575,2024-12-01,0.4152379163194709,0.41416953099024917,0.41633816875921525
57DEE6D415,2024-10-01,0.9528911069868942,0.9181055692598555,0.9897020538561409
57DEE6D415,2024-11-01,0.9489551549361053,0.9174998386179221,0.9841105922173138
57DEE6D415,2024-12-01,0.9126361812960313,0.8769140372007184,0.947408652265462
58B1DEEE5D,2024-10-01,0.7135833614284088,0.6558048994433433,0.7723983385543151
58B1DEEE5D,2024-11-01,0.7067958480114988,0.651203031868363,0.759836842661934
58B1DEEE5D,2024-12-01,0.7001608425055061,0.6401827318235782,0.7554658171563801
58C2DD4547,2024-10-01,0.4502890549171503,0.39258825194568725,0.5029796587302628
58C2DD4547,2024-11-01,0.45041194640638066,0.39435437149676844,0.5032093452537438
58C2DD4547,2024-12-01,0.44603890863952333,0.3952086247759253,0.5011521765811272
58D324F8BD,2024-10-01,0.4944657793030257,0.4414909669999636,0.5473317701589695
58D324F8BD,2024-11-01,0.47631757846865175,0.4191984316136806,0.5309945688102654
58D324F8BD,2024-12-01,0.4642192866811403,0.4061585154583991,0.5239785594372516
591CBB3B43,2024-10-01,0.5831913256782983,0.5831913256710268,0.5831913256852828
591CBB3B43,2024-11-01,0.5835006637941215,0.5832187723008695,0.5837773167296039
591CBB3B43,2024-12-01,0.5832051596005388,0.5823130503724233,0.5841852273838634
5974B075AD,2024-10-01,0.7301614179887853,0.670301832155436,0.7902375035416492
5974B075AD,2024-11-01,0.8215141221841695,0.7644700707651679,0.8759236920419665
5974B075AD,2024-12-01,0.8104877194012505,0.7542125629916643,0.8713874804960055
598E46F283,2024-10-01,0.5747035307684514,0.5337544525718307,0.6136914035749775
598E46F283,2024-11-01,0.5840699994833006,0.5442709115301384,0.625986788444221
598E46F283,2024-12-01,0.6268674234171507,0.5879617147712459,0.6685032580106569
5A0D48A713,2024-10-01,0.5831913256782983,0.5831913256711714,0.5831913256856637
5A0D48A713,2024-11-01,0.5835006637941215,0.5832310051734299,0.5837653108065585
5A0D48A713,2024-12-01,0.5832051596005388,0.5823332520911563,0.5840892792998271
5A51AD1FF1,2024-10-01,0.28330408145610037,0.20925586576425598,0.3562637406768511
5A51AD1FF1,2024-11-01,0.334444548723214,0.26083155646975636,0.40585300259562174
5A51AD1FF1,2024-12-01,0.43435363915487724,0.36178978906489284,0.5049139971892955
5A5B5CC478,2024-10-01,0.3487741288281839,0.26192337651161296,0.43601425145380285
5A5B5CC478,2024-11-01,0.2983682367897423,0.21303381903397886,0.3855213747764934
5A5B5CC478,2024-12-01,0.27133684613191433,0.18863781006370403,0.3542211550992976
5AD0940FDD,2024-10-01,0.5545393063454733,0.47322944084007074,0.6364711881843761
5AD0940FDD,2024-11-01,0.555502563467804,0.4736675525935174,0.6349714785069183
5AD0940FDD,2024-12-01,0.5564345516881143,0.4663442500630468,0.6381639297796612
5B0E07A8BA,2024-10-01,0.9169945765151031,0.9167642696225556,0.9172396848099673
5B0E07A8BA,2024-11-01,0.916993645026361,0.916729476054112,0.9172684871457293
5B0E07A8BA,2024-12-01,0.9169927435803326,0.9165660724220824,0.9174122085780996
5B110F468D,2024-10-01,0.34970158265318335,0.2823676909596312,0.41798084873509883
5B110F468D,2024-11-01,0.4267357379823101,0.36009002459441236,0.49225287097951304
5B110F468D,2024-12-01,0.45672798592232605,0.3897634865385431,0.5198452090276467
5B1F2A7BA9,2024-10-01,0.5420366921643566,0.441651707094165,0.6334889520356808
5B1F2A7BA9,2024-11-01,0.5347057383811543,0.4343081648168667,0.6308306431120071
5B1F2A7BA9,2024-12-01,0.5276076308024507,0.43430613045024213,0.6183006783831152
5B5AE038F6,2024-10-01,0.4529105191148148,0.41133026409936235,0.4978977559200406
5B5AE038F6,2024-11-01,0.4431038557822124,0.39946585912473515,0.4891666508322291
5B5AE038F6,2024-12-01,0.46024579368620544,0.41852198359352116,0.5046151979604288
5BB5DF8D62,2024-10-01,0.4939724019939213,0.4477141071801141,0.5425819466006647
5BB5DF8D62,2024-11-01,0.5079892696338132,0.46011527340120767,0.556736290151403
5BB5DF8D62,2024-12-01,0.49238549195401243,0.44370645443621143,0.5421583595026945
5BC9440DAF,2024-10-01,0.521624731565826,0.4253521833181301,0.6098992677710092
5BC9440DAF,2024-11-01,0.5627330320744341,0.4703286633071296,0.6540296338302565
5BC9440DAF,2024-12-01,0.5160059321103124,0.4237776043934,0.6052568709597232
5BE0890F4A,2024-10-01,0.5278903669899894,0.4681342143831581,0.5886694135361857
5BE0890F4A,2024-11-01,0.47089309068237273,0.40925529525365656,0.5282482094308165
5BE0890F4A,2024-12-01,0.4370189873911867,0.3740292575244545,0.4993044298685062
5BFB461F3A,2024-10-01,0.42250889572991385,0.3558171192259709,0.4857219056684738
5BFB461F3A,2024-11-01,0.42984358173458304,0.3587393325054648,0.49771399900703417
5BFB461F3A,2024-12-01,0.4132354427784777,0.35023860316971933,0.4846308438470066
5D86802675,2024-10-01,0.43843441059313715,0.36757954816960253,0.5054386360481808
5D86802675,2024-11-01,0.4255528902830449,0.35272832375150326,0.4961583515054816
5D86802675,2024-12-01,0.4243561934473349,0.35151245378029894,0.4953111184799635
5D9E5F8645,2024-10-01,0.3986635020459356,0.37407606952339256,0.42588910504276445
5D9E5F8645,2024-11-01,0.4345008742538843,0.4053192887344018,0.4608599170810151
5D9E5F8645,2024-12-01,0.537422966626196,0.511115590524957,0.5625896258862165
5DC3FB1D5F,2024-10-01,0.4170041497651231,0.417004149045093,0.4170041504615753
5DC3FB1D5F,2024-11-01,0.416623709616255,0.41631157955314807,0.41697766635368666
5DC3FB1D5F,2024-12-01,0.4152379163194709,0.4141927691450174,0.4163116846490953
5DEC65272B,2024-10-01,0.3307943004819826,0.2801347916405109,0.38820110923579526
5DEC65272B,2024-11-01,0.27266150595592376,0.2139876998403714,0.32580069022118063
5DEC65272B,2024-12-01,0.2923928046711617,0.2345424504670528,0.34874502037106364
5E30D7653F,2024-10-01,0.26776656461321413,0.20623068122205346,0.33317590142001635
5E30D7653F,2024-11-01,0.327115751296436,0.2658646427994644,0.38778162652571935
5E30D7653F,2024-12-01,0.3891617447394451,0.3303757762705058,0.4506066105060978
5E5092A910,2024-10-01,0.6747944541489156,0.622954648027092,0.7270959425229777
5E5092A910,2024-11-01,0.6989439696196366,0.6480807276104371,0.7514741673204343
5E5092A910,2024-12-01,0.7103937913345203,0.6603246637977281,0.7586735772726205
5EB844551A,2024-10-01,0.5818283749741366,0.5284111070088577,0.6360358074799558
5EB844551A,2024-11-01,0.6116622920663366,0.5604139153146467,0.6655050930590877
5EB844551A,2024-12-01,0.6292503025924915,0.5769189356264195,0.6835451250726365
5F2DDA0178,2024-10-01,0.4930942654797382,0.31347568880946647,0.659702493849079
5F2DDA0178,2024-11-01,0.5419112300385499,0.36930979416136106,0.707122347546653
5F2DDA0178,2024-12-01,0.5957794100105808,0.42131658860609705,0.7705791544384933
5FCE089938,2024-10-01,0.6106359530659937,0.5469677899096665,0.679701622528899
5FCE089938,2024-11-01,0.6651892883840883,0.5952208393873006,0.7310407949467272
5FCE089938,2024-12-01,0.6815160847530384,0.6161669096336885,0.7463530629256271
6010892CCE,2024-10-01,0.42945376327926815,0.39045437178001896,0.4651262630694861
6010892CCE,2024-11-01,0.4302610778473275,0.3952333625984186,0.4701452062434816
6010892CCE,2024-12-01,0.45126492882174274,0.4114155273437701,0.489138625219216
60334AB92C,2024-10-01,0.2520372356416485,0.1707656204689514,0.33702545696206493
60334AB92C,2024-11-01,0.20944260570587017,0.1203729372065595,0.2985449733452642
60334AB92C,2024-12-01,0.21187047875221962,0.1331919539850529,0.3059075387386217
613B8B6375,2024-10-01,0.5831913256782983,0.5831913256713107,0.5831913256855622
613B8B6375,2024-11-01,0.5835006637941215,0.5831847149601694,0.5837890983825778
613B8B6375,2024-12-01,0.5832051596005388,0.582224958783654,0.5841394962500783
61472439B5,2024-10-01,0.9172533706494344,0.9172533669959146,0.9172533741244038
61472439B5,2024-11-01,0.9174975520356714,0.9170482238758145,0.9179299858747596
61472439B5,2024-12-01,0.916515646557437,0.9151727442198424,0.9178655176424076
61574AF3E1,2024-10-01,0.5831913256782983,0.5831913256709178,0.5831913256854575
61574AF3E1,2024-11-01,0.5835006637941215,0.5832498566066979,0.5837598507454757
61574AF3E1,2024-12-01,0.5832051596005388,0.5823973709282952,0.5839925296003937
61A3133822,2024-10-01,0.916922326758658,0.9161264744363399,0.9176685986212298
61A3133822,2024-11-01,0.9169095897975843,0.9162126048723777,0.91768525338671
61A3133822,2024-12-01,0.9168972627140041,0.9160918991784427,0.9176818530954779
62DCAD38F6,2024-10-01,0.5818283749741366,0.5268138891169981,0.6303055628810267
62DCAD38F6,2024-11-01,0.6116622920663366,0.5596334857451569,0.6657412820046474
62DCAD38F6,2024-12-01,0.6292503025924915,0.5708158777844535,0.6842034223813176
62EF38C706,2024-10-01,0.446900689200883,0.3548813798763387,0.5313901591403154
62EF38C706,2024-11-01,0.46595553471449974,0.38150527464052114,0.5434040082922075
62EF38C706,2024-12-01,0.48454748894280986,0.3966476249566751,0.5732300154620186
63064A8A5C,2024-10-01,0.05330919194003691,0.0005488085205400247,0.10817038040995192
63064A8A5C,2024-11-01,0.07010107717781519,0.01476076596856088,0.12413362371430327
63064A8A5C,2024-12-01,0.10642284423261454,0.05412942116750546,0.1599592733981072
63135A8618,2024-04-01,0.5829999504910688,0.5829418903171806,0.5830619708563086
63135A8618,2024-05-01,0.5829999296775042,0.5829257459277465,0.5830772115055302
63135A8618,2024-06-01,0.5829999081701542,0.5828807232997275,0.5831174768231727
64477AD191,2024-08-01,0.5826156962899952,0.5826156962855533,0.5826156962941453
64477AD191,2024-09-01,0.5822402361262471,0.5817833335248473,0.5827088875931008
64477AD191,2024-10-01,0.5827995834522407,0.58133843544334,0.5843452221503687
652AA8E8C5,2024-10-01,0.5513534971570876,0.5047296736941924,0.5985941549186264
652AA8E8C5,2024-11-01,0.5283491552216839,0.48134384279316383,0.5749921259092066
652AA8E8C5,2024-12-01,0.560424280066604,0.5130274318962054,0.6081629554121172
655851E372,2024-06-01,0.5829995796206163,0.5829533132874444,0.583041453718918
655851E372,2024-07-01,0.5829995711740598,0.5829504037400941,0.5830533717862895
655851E372,2024-08-01,0.5829995624459514,0.5829240484154243,0.583077996076397
667F7D3E48,2024-10-01,0.4171240472211172,0.35500709586615625,0.47795226066481583
667F7D3E48,2024-11-01,0.42993937105241553,0.36581256436620635,0.49470392036911726
667F7D3E48,2024-12-01,0.45691039161903513,0.3943944664027848,0.5207292164906512
674011F2F1,2024-10-01,0.5106687239456198,0.4531997725732398,0.5705686029742918
674011F2F1,2024-11-01,0.4286581922903572,0.36569990376098105,0.4886693052401647
674011F2F1,2024-12-01,0.4363776063374108,0.37329480587661096,0.49793681729369876
67551595FA,2024-10-01,0.25011923827386245,0.25011920671415727,0.25011926825247033
67551595FA,2024-11-01,0.25023228714600654,0.24996747824337012,0.25049459296106985
67551595FA,2024-12-01,0.2497652394067539,0.24896806394425414,0.25063182658804034
6779202960,2024-10-01,0.7312291000426375,0.6329077824237617,0.8256420487706946
6779202960,2024-11-01,0.7351380976764663,0.6345210643849436,0.8270947025110366
6779202960,2024-12-01,0.7388947715466658,0.6424054331442451,0.8353910007824432
6810C7C7CE,2024-10-01,0.7948434759104499,0.7119821815199656,0.8736506654565407
6810C7C7CE,2024-11-01,0.8309116611718964,0.7468031601091121,0.9150919861927171
6810C7C7CE,2024-12-01,0.7926975838554583,0.7140839411495131,0.8731328581774164
6930EE8A71,2024-10-01,0.0830293281282369,0.08302920941768363,0.08302943294819166
6930EE8A71,2024-11-01,0.08305738007474896,0.08299525246547276,0.08311766811566496
6930EE8A71,2024-12-01,0.08294148810010271,0.08275045630319801,0.08313508311770329
693A6576E9,2024-10-01,0.4170041497651231,0.4170041490489422,0.4170041504998924
693A6576E9,2024-11-01,0.416623709616255,0.41629893264602813,0.41699555924296683
693A6576E9,2024-12-01,0.4152379163194709,0.4141732812514448,0.4163563968167862
69756C0A85,2024-10-01,0.7295232190266168,0.6496231969108851,0.8094600587824226
69756C0A85,2024-11-01,0.757230227785412,0.6688581790801257,0.8372633184344893
69756C0A85,2024-12-01,0.734847556287904,0.6526304979155002,0.8234341163301443
6A584E1D14,2024-10-01,0.5255862454683204,0.4760117721007384,0.5744455648026289
6A584E1D14,2024-11-01,0.5400618311207849,0.4906641840241778,0.5897914254679676
6A584E1D14,2024-12-01,0.5811394421101207,0.5345940314231623,0.6288532175643404
6B31815A9D,2024-10-01,0.5831913256782983,0.5831913256712603,0.5831913256853537
6B31815A9D,2024-11-01,0.5835006637941215,0.5832249934090868,0.583758276537956
6B31815A9D,2024-12-01,0.5832051596005388,0.5823587395312586,0.5840038910363717
6B61E9F331,2024-10-01,0.4770069950289793,0.4223326042894698,0.5381282372390306
6B61E9F331,2024-11-01,0.4298574317878435,0.3715561854614602,0.48852502273412896
6B61E9F331,2024-12-01,0.3832972687756197,0.325585140279602,0.4385675361770596
6B62F6001E,2024-10-01,0.5701627226881744,0.5137850202932167,0.6260843152903255
6B62F6001E,2024-11-01,0.5041906235090671,0.44621917055484184,0.5658559793360253
6B62F6001E,2024-12-01,0.5116307761199987,0.44965407260903734,0.5735115967901167
6B7B1EE6FA,2024-10-01,0.7796099383766681,0.6966838778174355,0.861075469988649
6B7B1EE6FA,2024-11-01,0.7106729290184449,0.6254203927463305,0.7944881287865861
6B7B1EE6FA,2024-12-01,0.6756103873886745,0.5903788525823377,0.7642092159082428
6B99F5A278,2024-10-01,0.6873779097149663,0.6439152302250493,0.7310961294526255
6B99F5A278,2024-11-01,0.7360487624736262,0.690722032007046,0.784213614966174
6B99F5A278,2024-12-01,0.7975778570249908,0.7532996341655646,0.8457695215475571
6C347DBCB1,2024-10-01,0.0830293281282369,0.0830292147641924,0.08302942882528082
6C347DBCB1,2024-11-01,0.08305738007474896,0.08299402611198638,0.08312111815078962
6C347DBCB1,2024-12-01,0.08294148810010271,0.08274459668947322,0.083145195865739
6C3AFD20C1,2024-10-01,0.49635043497292414,0.39372819957609484,0.6000408604609221
6C3AFD20C1,2024-11-01,0.47081235378155867,0.37013750561535097,0.5722900670564537
6C3AFD20C1,2024-12-01,0.4463412034471835,0.34597040292246006,0.539106852517073
6CB3606866,2024-10-01,0.0830293281282369,0.08302921446401516,0.08302943376848905
6CB3606866,2024-11-01,0.08305738007474896,0.08299261903439199,0.08311983625248834
6CB3606866,2024-12-01,0.08294148810010271,0.08274115691418438,0.08313604191858708
6D331F1EE9,2024-10-01,0.5862007771275026,0.5489456210921196,0.6240993061653526
6D331F1EE9,2024-11-01,0.598601341824601,0.5605373298387568,0.63528493171264
6D331F1EE9,2024-12-01,0.6133988206023739,0.5757158953678768,0.6498504126029752
