가맹점코드,분석기준일자,가맹점명,가맹점기준면적(주소),가맹점시군구명,업종분류,상권,폐업일,운영개월구간(1~6),객단가비율,배달매출비율,최근12개월_업종매출증감률,최근12개월_상권_매출증감률,최근12개월_업종_월평균가맹점비율,최근12개월_상권_월평균가맹점비율,최근12개월_남성_10-20대비율,최근12개월_남성_30대비율,최근12개월_남성_40대비율,최근12개월_남성_50대비율,최근12개월_남성_60대비율,최근12개월_여성_10-20대비율,최근12개월_여성_30대비율,최근12개월_여성_40대비율,최근12개월_여성_50대비율,최근12개월_여성_60대비율,재방문고객비율,신규고객비율,최근1개월_거주고객비율,최근1개월_직장고객비율,최근1개월_유동고객비율,운영개월수,운영개월수_(분위),운영개월수_(0~1),배달여부,배달매출비율_LOG,최근1개월_매출액_등급(1~6),최근1개월_총이용건수_등급(1~6),최근1개월_이용고객수_등급(1~6),최근1개월_객단가_등급(1~6),충성도점수,30대성별비율차이,업종매출대비비율_정규화,업종건수대비비율_정규화,충성도점수(재방문_비율에서_신규_비율을뺀_것),분석_상권유형,분석_상권특징,상권평균재방문률,재방문갭,성과평가,최우선전략,성공여부,상권유형,cluster
2E8B2318F2,2024-01-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,2,0.0,21.5,24.0,17.5,8.7,10.627199999999998,19.655999999999995,8.2512,3.715199999999999,0.9504,13.972799999999996,25.84399999999999,10.8488,4.884799999999999,1.2495999999999998,38.41,4.99,13.7,44.5,41.8,36,3,0.1162790697674418,0,0.0,3,1,2,5,33.42,-6.188,36.99431647529053,95.77836564008965,33.419999999999995,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-02-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,4,0.0,21.8,23.8,17.5,8.2,10.464000000000002,19.8816,8.458400000000001,3.8368000000000007,0.9592000000000002,13.536,25.718400000000003,10.9416,4.9632000000000005,1.2408,39.24,4.77,10.6,38.1,51.3,37,3,0.1196013289036544,0,0.0,4,2,2,5,34.47,-5.8368,32.96271053300372,93.67592357276529,34.47,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-03-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,2,0.0,21.8,23.7,17.3,7.8,10.3569,19.8835,8.5652,3.889299999999999,1.0051,13.3431,25.6165,11.0348,5.0107,1.2949,39.51,6.54,13.9,40.1,46.0,38,3,0.1229235880398671,0,0.0,3,1,2,5,32.97,-5.733,36.54610355104776,95.16727121502667,32.97,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-04-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,5,0.0,21.9,24.0,17.5,8.0,10.098998998998995,19.591191191191182,8.495295295295294,4.117617617617618,0.9968968968968968,13.22432432432432,25.654054054054047,11.124324324324322,5.391891891891891,1.3054054054054052,38.58,8.76,14.7,39.1,46.2,39,3,0.1262458471760797,0,0.0,3,1,1,5,29.82,-6.0568,64.9227179262066,96.43046923734492,29.82,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-05-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,3,0.0,22.0,24.0,17.5,7.8,9.860320641282566,19.251102204408816,8.451703406813627,4.0551102204408815,0.9817635270541084,13.285971943887777,25.939278557114232,11.387975951903808,5.4639278557114235,1.3228456913827655,38.65,8.05,13.013013013013012,39.13913913913914,47.84784784784784,40,3,0.1295681063122923,0,0.0,3,1,2,5,30.6,-6.6748,63.23787630247442,94.97435482753043,30.6,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-06-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,3,0.0,22.4,24.6,17.3,7.8,9.844,19.5168,8.4316,4.066,0.9416,13.156,26.0832,11.2684,5.434,1.2584,39.53,6.56,12.3,39.0,48.7,41,3,0.132890365448505,0,0.0,3,2,2,5,32.97,-6.5664,34.95829771503824,93.49917981655616,32.97,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-07-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,3,0.0,22.7,24.7,17.3,8.2,9.774774774774777,19.766766766766768,8.862462462462462,4.083683683683684,0.9123123123123124,12.747747747747743,25.778778778778776,11.557957957957958,5.325725725725726,1.1897897897897898,39.99,5.56,21.0,38.9,40.1,42,3,0.1362126245847176,0,0.0,4,2,2,5,34.43,-6.006,31.83755747060047,90.09195296074672,34.43,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-08-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,2,0.0,23.3,25.2,17.1,8.0,9.77777777777778,20.12812812812813,9.073073073073072,4.052052052052052,0.9689689689689688,12.444444444444445,25.617617617617615,11.547547547547548,5.157157157157157,1.2332332332332332,40.11,3.5,17.082917082917085,41.45854145854146,41.45854145854146,43,3,0.1395348837209302,0,0.0,4,2,2,5,36.61,-5.484,26.457269597763556,86.43116235011436,36.61,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-09-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,2,0.0,23.7,25.3,17.1,8.3,9.802597402597405,20.31488511488512,9.181618381618382,3.992007992007992,1.108891108891109,12.275324675324676,25.439360639360643,11.4977022977023,4.999000999000999,1.3886113886113889,39.88,5.33,15.2,41.8,43.0,44,3,0.1428571428571428,0,0.0,4,2,2,5,34.55,-5.1296,30.651757040870542,89.74597416999745,34.550000000000004,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-10-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,3,0.0,24.0,25.8,17.1,8.1,10.318081918081916,20.409890109890107,9.367732267732269,4.027672327672327,1.1766233766233765,12.45914085914086,24.64505494505494,11.31158841158841,4.863436563436563,1.4207792207792205,39.31,7.49,13.0,38.0,49.0,45,3,0.1461794019933555,0,0.0,4,2,2,5,31.82,-4.2394,32.51565279671003,92.28854284592104,31.82,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-11-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,1,0.0,24.5,26.0,16.9,8.2,10.534,20.6558,9.4806,3.893,1.2366,12.466,24.4442,11.2194,4.607,1.4634,39.21,9.01,15.6,40.8,43.6,46,3,0.1495016611295681,0,0.0,3,1,2,5,30.2,-3.7884,36.46408520666312,94.89926761084028,30.200000000000003,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2E8B2318F2,2024-12-01,스탠*****,서울특별시 성동구 연무장3길 14,서울 성동구,카페,성수,,4,1,0.0,16.4,26.3,18.0,7.8,10.168799999999996,20.565599999999996,9.530399999999998,4.0584,1.2767999999999995,12.131199999999998,24.5344,11.369599999999998,4.841599999999999,1.5232,39.47,5.98,13.4,36.3,50.3,47,3,0.1528239202657807,0,0.0,4,2,2,5,33.49,-3.9688,63.99279162719774,75.48575653258786,33.489999999999995,유동중심형,유동인구 많음,23.0,14.240000000000002,우수,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2023-11-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,6,1,0.0,89.2,66.6,14.1,5.6,8.255855855855856,15.11991991991992,1.3601601601601605,2.7519519519519524,4.112112112112112,17.87027027027027,32.72792792792793,2.9441441441441443,5.956756756756757,8.900900900900902,4.17,7.28,13.013013013013012,30.430430430430427,56.55655655655656,3,1,0.0066445182724252,0,0.0,5,4,4,6,-95.83,-17.5904,9.186632165053254,13.195134348358478,-3.1100000000000003,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),0,직장형,2
2EAE67C0B4,2024-02-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,6,1,2.6,42.1,26.1,14.4,6.8,14.9755,18.6089,9.329,4.6154,1.5712,15.5245,19.2911,9.671,4.7846,1.6288,43.87,19.89,17.5,24.0,58.5,3,1,0.0066445182724252,1,1.280933845,3,1,2,5,23.98,-0.6822,77.19023635145437,82.33833144652635,23.979999999999997,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-04-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,6,2,1.6,29.2,19.1,14.4,6.3,14.8532,20.5539,9.6232,5.5438,1.7259,13.5468,18.7461,8.7768,5.0562,1.5741,43.18,18.21,21.12112112112112,20.12012012012012,58.75875875875876,5,1,0.0132890365448504,1,0.955511445,3,1,1,5,24.97,1.8078,75.78899336922117,83.21396391192847,24.97,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-06-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,6.0,20.6,15.0,14.2,7.4,15.7634,21.0896,9.5226,5.7566,1.6677999999999995,13.536599999999998,18.1104,8.1774,4.9434,1.4322,42.4,13.19,19.3,26.0,54.7,7,1,0.0199335548172757,1,1.945910149,3,1,1,5,29.21,2.9792,78.99001917611996,85.87320657070906,29.21,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-07-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,2.4,16.9,13.0,14.2,7.0,15.6638,21.5716,9.5934,5.7994,1.5718,13.2362,18.2284,8.1066,4.9006,1.3282,42.0,11.97,18.3,23.9,57.8,8,1,0.0232558139534883,1,1.223775432,3,1,1,5,30.03,3.3432,81.52450153639997,86.84067647806299,30.03,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-08-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,4.3,14.0,10.1,14.2,7.2,15.743099999999998,21.5859,9.4675,5.7887,1.5148,13.3569,18.3141,8.0325,4.9113,1.2852,41.68,10.69,16.8,23.2,60.0,9,1,0.0265780730897009,1,1.667706821,3,1,1,5,30.99,3.2718,80.50100501351571,85.57978883164292,30.99,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-09-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,1.5,12.0,9.4,14.2,7.1,16.1112,21.8652,9.4256,5.8088,1.5892,13.2888,18.0348,7.774399999999999,4.7912,1.3108,41.64,7.27,22.92292292292292,21.92192192192192,55.15515515515516,10,1,0.0299003322259136,1,0.916290732,3,1,1,5,34.37,3.8304,78.72317075988263,84.14100224106463,34.370000000000005,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-10-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,6.0,10.2,8.8,14.2,7.4,16.0341,22.04,9.5874,5.8406,1.5979,13.0659,17.96,7.8126,4.7594,1.3021,42.4,6.83,18.81881881881882,23.023023023023026,58.15815815815816,11,1,0.0332225913621262,1,1.945910149,3,1,1,5,35.57,4.08,79.75302081648684,85.44751981147333,35.57,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-11-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,1,2.0,8.7,7.9,14.0,7.0,16.066,21.9938,9.8058,5.9832,1.5512,12.933999999999996,17.7062,7.8942,4.8168,1.2488,42.34,6.41,19.9,23.5,56.6,12,1,0.0365448504983388,1,1.098612289,3,1,1,5,35.93,4.2876,83.77480766120648,87.445417369406,35.93000000000001,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EAE67C0B4,2024-12-01,바나********,서울특별시 성동구 천호대로 380-7,서울 성동구,카페,장한평자동차,,5,2,4.5,7.1,7.6,18.0,6.7,16.033033033033036,22.558758758758763,9.9011011011011,6.131931931931932,1.5751751751751752,12.495495495495495,17.581381381381384,7.716516516516517,4.778978978978979,1.2276276276276277,41.66,5.83,18.6,23.6,57.8,13,2,0.0398671096345514,1,1.704748092,3,1,1,5,35.83,4.9724,81.2380149250283,89.85802740105815,35.83,유동중심형,유동인구 많음,23.0,-18.83,심각,상권 평균 달성 (거주 28%),1,직장형,1
2EBD1956DE,2023-01-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,3,12.2,21.8,24.1,14.8,8.0,11.428571428571429,14.9010989010989,9.626373626373624,6.241758241758241,1.802197802197802,14.545454545454543,18.965034965034967,12.25174825174825,7.944055944055943,2.2937062937062933,33.4,4.77,26.3,21.1,52.6,10,1,0.0299003322259136,1,2.58021683,3,3,3,4,28.63,-4.068,37.3813044382321,80.8666219993993,28.63,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-04-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,1,11.1,20.0,22.9,16.4,9.0,12.369530469530469,14.646953046953048,9.511588411588413,6.385714285714286,1.7862137862137866,15.302797202797205,18.12027972027972,11.767132867132869,7.9,2.20979020979021,34.77,8.36,25.874125874125873,21.07892107892108,53.04695304695305,13,2,0.0398671096345514,1,2.493205453,3,2,2,5,26.41,-3.4768,67.91061155650024,87.91211330083405,26.410000000000004,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-05-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,1,18.5,19.7,22.8,17.1,8.8,12.628,14.5673,9.6514,6.4042,1.8491,15.372,17.7327,11.7486,7.7958,2.2509,35.48,8.14,28.271728271728275,28.97102897102897,42.75724275724276,14,2,0.0431893687707641,1,2.970414466,3,2,2,4,27.34,-3.1654,66.07790587528591,86.45195573319779,27.339999999999996,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-06-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,3,18.8,19.6,22.8,16.9,8.7,12.452,14.388000000000002,9.504,5.896,1.76,15.848,18.312,12.096,7.504,2.24,35.61,6.06,31.768231768231768,23.27672327672328,44.95504495504496,16,2,0.0498338870431893,1,2.985681938,3,2,2,5,29.55,-3.924,63.32104983480812,84.7642261395929,29.55,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-07-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,1,31.7,19.7,22.7,17.0,8.7,12.460760760760762,14.633633633633636,9.578378378378378,5.80910910910911,1.8181181181181183,15.667367367367367,18.399399399399403,12.043243243243245,7.304004004004005,2.2859859859859863,35.13,5.0,34.400000000000006,32.300000000000004,33.300000000000004,16,2,0.0498338870431893,1,3.487375078,4,2,3,4,30.13,-3.762,33.26190421181526,78.87045722339025,30.130000000000003,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-08-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,1,30.3,19.6,22.6,17.0,8.9,12.0268,14.2096,9.3304,5.5212,1.712,16.0732,18.9904,12.4696,7.378800000000001,2.288,35.61,6.92,34.7,25.8,39.5,18,2,0.0564784053156146,1,3.443618098,3,2,2,4,28.69,-4.7808,63.49201765127186,83.57727052191392,28.69,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-10-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,5,4,38.2,20.8,23.6,17.0,8.5,12.298,14.276,9.245,5.676,1.505,16.302,18.924,12.255,7.524,1.9950000000000003,36.48,5.94,34.1,22.2,43.7,20,2,0.0631229235880398,1,3.668676747,4,2,2,5,30.54,-4.648,34.21146870595846,80.54143659173347,30.539999999999996,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2023-11-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,3,22.8,13.8,23.8,16.9,8.6,12.327727727727728,14.766666666666664,9.711411411411412,5.809109109109109,1.685085085085085,15.5001001001001,18.566666666666663,12.21051051051051,7.304004004004004,2.118718718718718,35.85,6.2,33.9,24.8,41.3,21,2,0.0664451827242525,1,3.169685581,3,2,2,4,29.65,-3.7962,73.64727491162813,75.21197698865606,29.65,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-01-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,38.2,14.6,24.6,16.6,8.7,11.83993993993994,15.03273273273273,9.888788788788789,5.853453453453453,1.685085085085085,14.886786786786784,18.9012012012012,12.433533533533533,7.35975975975976,2.118718718718718,36.46,5.1,26.873126873126875,26.873126873126875,46.25374625374625,23,2,0.0730897009966777,1,3.668676747,4,3,3,5,31.36,-3.8646,67.92851696971097,71.9589677240487,31.36,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-02-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,50.6,15.1,24.7,16.4,8.2,11.4737,15.283500000000002,9.9232,5.803300000000001,1.8163,14.4263,19.216500000000003,12.476800000000004,7.296700000000002,2.2837000000000005,36.75,5.45,33.3,21.9,44.8,24,2,0.0764119601328903,1,3.943521672,4,3,3,5,31.3,-3.933,67.57907261511448,73.8598294942587,31.3,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,2
2EBD1956DE,2024-03-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,32.0,15.3,25.1,16.1,7.8,11.527772227772228,15.60959040959041,10.182117882117884,5.562037962037962,2.018481518481519,14.146553446553447,19.15564435564436,12.495204795204796,6.825574425574425,2.477022977022977,36.6,7.38,32.532532532532535,23.023023023023026,44.44444444444444,25,2,0.0797342192691029,1,3.496507561,3,2,2,4,29.22,-3.5496,72.58161402860246,74.69907353926484,29.22,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-04-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,3,27.3,15.5,25.3,16.1,8.0,10.9915,15.6195,10.413,5.34,2.136,13.7085,19.4805,12.987000000000002,6.660000000000001,2.664,36.04,8.96,34.8,26.2,39.0,26,2,0.0830564784053156,1,3.342861805,3,2,2,5,27.08,-3.861,75.45918720975902,77.65462190698426,27.08,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-05-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,4,22.8,15.3,25.1,15.9,7.8,10.1097,15.0588,9.9405,5.1183,2.0727,13.7903,20.5412,13.5595,6.9817,2.8273,35.34,9.28,31.0,20.4,48.6,27,2,0.0863787375415282,1,3.169685581,3,2,2,4,26.06,-5.4824,80.93766605826768,78.59494489753483,26.06,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,2
2EBD1956DE,2024-06-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,28.9,15.8,25.7,15.7,7.8,10.0251,14.9319,10.0674,5.1183,2.1573,13.674899999999996,20.3681,13.7326,6.9817,2.9427,35.36,6.39,31.53153153153153,24.324324324324323,44.14414414414414,28,2,0.0897009966777408,1,3.39785848,4,3,3,5,28.97,-5.4362,67.05288450430885,72.20386756925352,28.97,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-07-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,3,28.0,15.5,25.6,15.9,8.2,9.6695,14.8155,9.794,5.1045,2.1165,13.6305,20.8845,13.806,7.195500000000001,2.9835,34.88,7.53,30.3,29.5,40.2,29,2,0.0930232558139534,1,3.36729583,3,2,2,4,27.35,-6.069,73.86329505810595,74.85502391239055,27.35,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-08-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,25.2,15.8,26.0,15.7,8.0,9.4775,15.512499999999996,9.902499999999998,5.312499999999999,2.2949999999999995,12.822499999999998,20.987499999999997,13.3975,7.187499999999999,3.1049999999999995,35.22,6.39,28.3,27.5,44.2,30,3,0.0963455149501661,1,3.265759411,4,2,2,5,28.83,-5.475,71.91969133378001,76.13786012984313,28.83,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-09-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,1,31.3,15.8,25.8,15.7,8.3,9.8496,15.854399999999998,10.1088,5.097599999999999,2.2895999999999996,12.950399999999998,20.845599999999997,13.291199999999998,6.702399999999999,3.0103999999999997,34.79,5.32,26.0,29.2,44.8,31,3,0.0996677740863787,1,3.47506723,4,3,3,5,29.47,-4.9912,70.50862925397962,74.42067324353673,29.47,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2EBD1956DE,2024-10-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,3,18.8,15.1,25.5,15.5,8.1,9.702,15.288000000000002,9.828,5.082,2.1,13.398,21.112,13.571999999999996,7.017999999999999,2.9,34.34,8.51,27.2,21.1,51.7,32,3,0.1029900332225913,1,2.985681938,3,2,2,4,25.83,-5.824,78.36044174387172,76.78361019337846,25.830000000000005,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,2
2EBD1956DE,2024-11-01,성수******,서울특별시 성동구 성덕정3길 10-1,서울 성동구,분식,성수,,4,4,19.8,15.3,25.6,15.4,8.2,9.846500000000002,15.293500000000002,9.637000000000002,5.0280000000000005,2.095,13.6535,21.2065,13.363000000000005,6.972000000000002,2.905,35.5,5.25,28.1,28.9,43.0,33,3,0.1063122923588039,1,3.034952987,4,2,2,5,30.25,-5.913,70.39484324099531,75.09588059977358,30.25,유동중심형,유동인구 많음,23.0,10.4,우수,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2023-09-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,5,10.6,21.8,27.8,17.1,8.6,5.436636636636637,7.372972972972973,2.048048048048048,2.904504504504505,0.8378378378378379,23.792592592592595,32.26666666666667,8.962962962962964,12.711111111111112,3.6666666666666665,40.97,39.58,10.1,48.1,41.8,1,1,0.0,1,2.451005098,3,2,3,4,1.39,-24.8688,49.99249127833099,50.00346556384723,1.3900000000000006,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,0
2F190FBDCA,2023-10-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,3,19.2,21.8,27.8,17.1,8.6,7.184815184815186,9.538461538461538,3.3694305694305697,3.592407592407593,1.1148851148851149,21.786213786213786,28.92307692307693,10.216983016983018,10.893106893106893,3.3806193806193803,41.18,22.99,10.4,40.3,49.3,2,1,0.0033222591362126,1,3.005682604,3,3,3,4,18.19,-19.404,49.99249127833099,50.00346556384723,18.19,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2023-11-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,4,10.2,21.8,27.8,17.1,8.6,8.230500000000001,10.8531,3.654900000000001,4.0455000000000005,1.1160000000000003,21.269500000000004,28.0469,9.4451,10.4545,2.8840000000000003,44.09,15.0,16.7,50.0,33.3,3,1,0.0066445182724252,1,2.415913778,3,3,3,3,29.09,-17.1938,49.99249127833099,50.00346556384723,29.090000000000003,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2023-12-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,4,16.6,21.8,27.8,17.1,8.6,8.6211,10.4067,3.8223,3.9897,1.0602,22.2789,26.893299999999996,9.8777,10.3103,2.7398,45.38,7.56,7.692307692307692,46.15384615384615,46.15384615384615,4,1,0.0099667774086378,1,2.867898902,3,3,3,3,37.82,-16.4866,49.99249127833099,50.00346556384723,37.82,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2024-01-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,1,12.1,21.8,27.8,17.1,8.6,8.786999999999999,10.468999999999998,4.552999999999999,3.9729999999999994,1.2179999999999995,21.513,25.630999999999997,11.146999999999998,9.727,2.982,46.9,7.75,14.0,48.8,37.2,5,1,0.0132890365448504,1,2.57261223,3,3,3,4,39.15,-15.162,49.99249127833099,50.00346556384723,39.15,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2024-02-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,6,1,10.0,21.8,27.8,17.1,8.6,8.3212,9.9684,5.0836,3.8624,1.1644,20.9788,25.1316,12.8164,9.7376,2.9356,47.72,9.47,5.394605394605395,53.54645354645355,41.05894105894106,6,1,0.0166112956810631,1,2.397895273,3,3,3,3,38.25,-15.1632,49.99249127833099,50.00346556384723,38.25,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
2F190FBDCA,2024-03-01,쉭앤****,서울특별시 성동구 아차산로13길 37,서울 성동구,카페,미분류,,5,1,7.7,21.8,27.8,17.1,8.6,8.063100000000002,10.693,5.115300000000001,3.8726,1.156,19.8369,26.307,12.584700000000002,9.527400000000002,2.8440000000000003,46.13,11.76,7.0,57.9,35.1,7,1,0.0199335548172757,1,2.163323026,3,3,3,4,34.37,-15.614,49.99249127833099,50.00346556384723,34.370000000000005,유동중심형,유동인구 많음,23.0,4.035,양호,거주고객 10%p 증가,1,직장형,1
